date	hour	nb_streamer	nb_spec
23-Dec-11	23	25	612
24-Dec-11	0	32	746
24-Dec-11	1	35	648
24-Dec-11	2	33	605
24-Dec-11	3	31	475
24-Dec-11	4	31	476
24-Dec-11	5	27	463
24-Dec-11	6	24	669
24-Dec-11	7	27	408
24-Dec-11	8	22	375
24-Dec-11	9	23	388
24-Dec-11	10	19	380
24-Dec-11	11	14	283
24-Dec-11	12	16	282
24-Dec-11	13	15	274
24-Dec-11	14	15	325
24-Dec-11	15	10	243
24-Dec-11	16	15	388
24-Dec-11	17	18	398
24-Dec-11	18	22	516
24-Dec-11	19	19	433
24-Dec-11	20	14	453
24-Dec-11	21	19	385
24-Dec-11	22	20	403
24-Dec-11	23	18	570
25-Dec-11	0	27	465
25-Dec-11	1	24	639
25-Dec-11	2	27	888
25-Dec-11	3	34	840
25-Dec-11	4	29	832
25-Dec-11	5	27	702
25-Dec-11	6	23	601
25-Dec-11	7	26	561
25-Dec-11	8	25	458
25-Dec-11	9	22	733
25-Dec-11	10	17	333
25-Dec-11	11	14	461
25-Dec-11	12	8	282
25-Dec-11	13	17	340
25-Dec-11	14	15	261
25-Dec-11	15	16	344
25-Dec-11	16	16	255
25-Dec-11	17	16	371
25-Dec-11	18	19	420
25-Dec-11	19	17	459
25-Dec-11	20	23	665
25-Dec-11	21	14	637
25-Dec-11	22	21	616
25-Dec-11	23	24	612
26-Dec-11	0	23	624
26-Dec-11	1	25	712
26-Dec-11	2	28	682
26-Dec-11	3	25	508
26-Dec-11	4	31	598
26-Dec-11	5	34	938
26-Dec-11	6	28	539
26-Dec-11	7	20	320
26-Dec-11	8	24	481
26-Dec-11	9	21	405
26-Dec-11	10	15	400
26-Dec-11	11	18	515
26-Dec-11	12	16	353
26-Dec-11	13	12	306
26-Dec-11	14	16	281
26-Dec-11	15	15	314
26-Dec-11	16	16	304
26-Dec-11	17	21	343
26-Dec-11	18	27	615
26-Dec-11	19	25	457
26-Dec-11	20	30	497
26-Dec-11	21	26	562
26-Dec-11	22	20	414
26-Dec-11	23	30	583
27-Dec-11	0	35	548
27-Dec-11	1	30	502
27-Dec-11	2	33	952
27-Dec-11	3	36	793
27-Dec-11	4	42	642
27-Dec-11	5	45	648
27-Dec-11	6	40	567
27-Dec-11	7	24	478
27-Dec-11	8	24	414
27-Dec-11	9	25	444
27-Dec-11	10	19	381
27-Dec-11	11	15	275
27-Dec-11	12	17	228
27-Dec-11	13	15	561
27-Dec-11	14	19	356
27-Dec-11	15	17	368
27-Dec-11	16	14	274
27-Dec-11	17	18	539
27-Dec-11	18	18	465
27-Dec-11	19	26	589
27-Dec-11	20	22	308
27-Dec-11	21	30	489
27-Dec-11	22	31	361
27-Dec-11	23	36	447
28-Dec-11	0	30	543
28-Dec-11	1	32	830
28-Dec-11	2	36	572
28-Dec-11	3	30	699
28-Dec-11	4	31	705
28-Dec-11	5	33	599
28-Dec-11	6	36	741
28-Dec-11	7	28	464
28-Dec-11	8	26	485
28-Dec-11	9	21	412
28-Dec-11	10	21	461
28-Dec-11	11	21	413
28-Dec-11	12	18	318
28-Dec-11	13	19	282
28-Dec-11	14	18	270
28-Dec-11	15	18	293
28-Dec-11	16	22	237
28-Dec-11	17	22	245
28-Dec-11	18	20	467
28-Dec-11	19	26	461
28-Dec-11	20	31	523
28-Dec-11	21	26	519
28-Dec-11	22	42	616
28-Dec-11	23	36	648
29-Dec-11	0	38	691
29-Dec-11	1	43	597
29-Dec-11	2	39	978
29-Dec-11	3	47	747
29-Dec-11	4	46	735
29-Dec-11	5	42	810
29-Dec-11	6	38	803
29-Dec-11	7	40	495
29-Dec-11	8	27	479
29-Dec-11	9	23	321
29-Dec-11	10	20	357
29-Dec-11	11	17	372
29-Dec-11	12	25	287
29-Dec-11	13	22	314
29-Dec-11	14	30	364
29-Dec-11	15	23	297
29-Dec-11	16	25	283
29-Dec-11	17	14	205
29-Dec-11	18	19	447
29-Dec-11	19	23	520
29-Dec-11	20	29	664
29-Dec-11	21	35	620
29-Dec-11	22	37	751
29-Dec-11	23	38	763
30-Dec-11	0	43	928
30-Dec-11	1	45	739
30-Dec-11	2	40	981
30-Dec-11	3	38	948
30-Dec-11	4	41	933
30-Dec-11	5	46	789
30-Dec-11	6	48	802
30-Dec-11	7	36	434
30-Dec-11	8	33	467
30-Dec-11	9	28	576
30-Dec-11	10	24	503
30-Dec-11	11	25	679
30-Dec-11	12	21	444
30-Dec-11	13	23	455
30-Dec-11	14	24	201
30-Dec-11	15	22	401
30-Dec-11	16	29	469
30-Dec-11	17	27	566
30-Dec-11	18	27	303
30-Dec-11	19	29	556
30-Dec-11	20	32	721
30-Dec-11	21	31	772
30-Dec-11	22	43	791
30-Dec-11	23	48	833
31-Dec-11	0	47	979
31-Dec-11	1	48	697
31-Dec-11	2	48	695
31-Dec-11	3	46	705
31-Dec-11	4	42	894
31-Dec-11	5	41	910
31-Dec-11	6	34	528
31-Dec-11	7	36	573
31-Dec-11	8	36	561
31-Dec-11	9	36	756
31-Dec-11	10	26	478
31-Dec-11	11	25	563
31-Dec-11	12	27	456
31-Dec-11	13	25	407
31-Dec-11	14	22	439
31-Dec-11	15	24	537
31-Dec-11	16	24	551
31-Dec-11	17	24	384
31-Dec-11	18	23	513
31-Dec-11	19	20	291
31-Dec-11	20	20	296
31-Dec-11	21	23	1082
31-Dec-11	22	27	527
31-Dec-11	23	28	520
1-Jan-12	0	33	770
1-Jan-12	1	36	949
1-Jan-12	2	29	504
1-Jan-12	3	32	779
1-Jan-12	4	29	1310
1-Jan-12	5	31	604
1-Jan-12	6	27	362
1-Jan-12	7	25	353
1-Jan-12	8	22	394
1-Jan-12	9	20	280
1-Jan-12	10	16	289
1-Jan-12	11	8	279
1-Jan-12	12	9	398
1-Jan-12	13	18	324
1-Jan-12	14	20	298
1-Jan-12	15	23	316
1-Jan-12	16	23	409
1-Jan-12	17	26	557
1-Jan-12	18	34	910
1-Jan-12	19	36	771
1-Jan-12	20	28	692
1-Jan-12	21	30	665
1-Jan-12	22	38	764
1-Jan-12	23	38	757
2-Jan-12	0	39	1137
2-Jan-12	1	34	697
2-Jan-12	2	33	659
2-Jan-12	3	32	790
2-Jan-12	4	41	1066
2-Jan-12	5	37	854
2-Jan-12	6	36	691
2-Jan-12	7	29	657
2-Jan-12	8	25	713
2-Jan-12	9	22	382
2-Jan-12	10	22	320
2-Jan-12	11	23	402
2-Jan-12	12	15	445
2-Jan-12	13	16	348
2-Jan-12	14	17	352
2-Jan-12	15	17	396
2-Jan-12	16	21	423
2-Jan-12	17	20	490
2-Jan-12	18	25	842
2-Jan-12	19	32	730
2-Jan-12	20	26	534
2-Jan-12	21	30	599
2-Jan-12	22	44	623
2-Jan-12	23	38	740
3-Jan-12	0	39	965
3-Jan-12	1	42	1557
3-Jan-12	2	42	900
3-Jan-12	3	42	824
3-Jan-12	4	44	583
3-Jan-12	5	41	530
3-Jan-12	6	32	873
3-Jan-12	7	32	541
3-Jan-12	8	33	510
3-Jan-12	9	25	607
3-Jan-12	10	20	459
3-Jan-12	11	20	466
3-Jan-12	12	17	291
3-Jan-12	13	15	376
3-Jan-12	14	18	492
3-Jan-12	15	18	698
3-Jan-12	16	17	447
3-Jan-12	17	26	439
3-Jan-12	18	30	519
3-Jan-12	19	26	500
3-Jan-12	20	35	575
3-Jan-12	21	40	746
3-Jan-12	22	34	718
3-Jan-12	23	35	563
4-Jan-12	0	37	578
4-Jan-12	1	40	874
4-Jan-12	2	39	605
4-Jan-12	3	34	646
4-Jan-12	4	35	607
4-Jan-12	5	30	584
4-Jan-12	6	39	784
4-Jan-12	7	31	408
4-Jan-12	8	23	318
4-Jan-12	9	25	361
4-Jan-12	10	19	324
4-Jan-12	11	22	344
4-Jan-12	12	22	381
4-Jan-12	13	20	455
4-Jan-12	14	17	424
4-Jan-12	15	17	549
4-Jan-12	16	16	494
4-Jan-12	17	20	635
4-Jan-12	18	20	694
4-Jan-12	19	23	617
4-Jan-12	20	27	391
4-Jan-12	21	26	517
4-Jan-12	22	35	1027
4-Jan-12	23	36	1370
5-Jan-12	0	40	1129
5-Jan-12	1	39	992
5-Jan-12	2	39	726
5-Jan-12	3	40	1110
5-Jan-12	4	44	945
5-Jan-12	5	45	986
5-Jan-12	6	36	1111
5-Jan-12	7	28	455
5-Jan-12	8	20	438
5-Jan-12	9	18	672
5-Jan-12	10	20	405
5-Jan-12	11	17	380
5-Jan-12	12	19	344
5-Jan-12	13	17	575
5-Jan-12	14	24	371
5-Jan-12	15	27	823
5-Jan-12	16	31	719
5-Jan-12	17	23	657
5-Jan-12	18	29	515
5-Jan-12	19	32	624
5-Jan-12	20	34	572
5-Jan-12	21	36	718
5-Jan-12	22	44	1295
5-Jan-12	23	50	992
6-Jan-12	0	47	847
6-Jan-12	1	45	702
6-Jan-12	2	43	733
6-Jan-12	3	43	989
6-Jan-12	4	39	783
6-Jan-12	5	38	804
6-Jan-12	6	29	1695
6-Jan-12	7	28	1244
6-Jan-12	8	31	1303
6-Jan-12	9	21	557
6-Jan-12	10	20	340
6-Jan-12	11	23	409
6-Jan-12	12	17	314
6-Jan-12	13	15	486
6-Jan-12	14	13	211
6-Jan-12	15	16	320
6-Jan-12	16	16	571
6-Jan-12	17	22	236
6-Jan-12	18	23	257
6-Jan-12	19	29	388
6-Jan-12	20	34	417
6-Jan-12	21	36	682
6-Jan-12	22	31	590
6-Jan-12	23	37	1167
7-Jan-12	0	39	722
7-Jan-12	1	48	700
7-Jan-12	2	41	971
7-Jan-12	3	48	1101
7-Jan-12	4	53	1467
7-Jan-12	5	48	904
7-Jan-12	6	38	844
7-Jan-12	7	39	1334
7-Jan-12	8	33	909
7-Jan-12	9	26	525
7-Jan-12	10	28	452
7-Jan-12	11	28	386
7-Jan-12	12	21	401
7-Jan-12	13	22	402
7-Jan-12	14	25	517
7-Jan-12	15	24	525
7-Jan-12	16	20	428
7-Jan-12	17	24	495
7-Jan-12	18	31	409
7-Jan-12	19	33	573
7-Jan-12	20	30	320
7-Jan-12	21	39	642
7-Jan-12	22	52	877
7-Jan-12	23	49	725
8-Jan-12	0	47	766
8-Jan-12	1	50	949
8-Jan-12	2	58	726
8-Jan-12	3	46	844
8-Jan-12	4	48	962
8-Jan-12	5	50	797
8-Jan-12	6	42	689
8-Jan-12	7	40	719
8-Jan-12	8	44	772
8-Jan-12	9	36	596
8-Jan-12	10	27	309
8-Jan-12	11	31	498
8-Jan-12	12	28	366
8-Jan-12	13	32	387
8-Jan-12	14	28	414
8-Jan-12	15	29	426
8-Jan-12	16	26	589
8-Jan-12	17	30	748
8-Jan-12	18	37	737
8-Jan-12	19	44	752
8-Jan-12	20	49	928
8-Jan-12	21	56	975
8-Jan-12	22	53	1596
8-Jan-12	23	57	1077
9-Jan-12	0	43	719
9-Jan-12	1	32	496
9-Jan-12	2	32	764
9-Jan-12	3	35	843
9-Jan-12	4	32	493
9-Jan-12	5	40	580
9-Jan-12	6	34	401
9-Jan-12	7	35	744
9-Jan-12	8	27	317
9-Jan-12	9	19	238
9-Jan-12	10	23	422
9-Jan-12	11	17	211
9-Jan-12	12	21	213
9-Jan-12	13	16	187
9-Jan-12	14	14	572
9-Jan-12	15	13	197
