date	hour	nb_streamer	nb_spec
28-Dec-11	16	31	1711
28-Dec-11	17	29	1016
28-Dec-11	18	34	1418
28-Dec-11	19	36	1232
28-Dec-11	20	34	522
28-Dec-11	21	38	891
28-Dec-11	22	40	1029
28-Dec-11	23	42	791
29-Dec-11	0	49	904
29-Dec-11	1	43	818
29-Dec-11	2	35	777
29-Dec-11	3	39	1917
29-Dec-11	4	38	3264
29-Dec-11	5	37	3201
29-Dec-11	6	42	880
29-Dec-11	7	41	881
29-Dec-11	8	31	326
29-Dec-11	9	22	324
29-Dec-11	10	21	322
29-Dec-11	11	18	289
29-Dec-11	12	17	314
29-Dec-11	13	19	322
29-Dec-11	14	18	343
29-Dec-11	15	22	418
29-Dec-11	16	23	1143
29-Dec-11	17	25	838
29-Dec-11	18	25	1073
29-Dec-11	19	27	1193
29-Dec-11	20	39	1128
29-Dec-11	21	40	368
29-Dec-11	22	41	499
29-Dec-11	23	35	530
30-Dec-11	0	33	390
30-Dec-11	1	34	417
30-Dec-11	2	27	356
30-Dec-11	3	29	279
30-Dec-11	4	31	286
30-Dec-11	5	34	445
30-Dec-11	6	39	908
30-Dec-11	7	39	543
30-Dec-11	8	35	459
30-Dec-11	9	29	466
30-Dec-11	10	22	364
30-Dec-11	11	24	437
30-Dec-11	12	22	247
30-Dec-11	13	24	678
30-Dec-11	14	27	734
30-Dec-11	15	34	804
30-Dec-11	16	34	986
30-Dec-11	17	24	980
30-Dec-11	18	30	1068
30-Dec-11	19	27	495
30-Dec-11	20	35	645
30-Dec-11	21	33	672
30-Dec-11	22	44	877
30-Dec-11	23	35	1320
31-Dec-11	0	43	645
31-Dec-11	1	38	270
31-Dec-11	2	42	551
31-Dec-11	3	42	397
31-Dec-11	4	40	496
31-Dec-11	5	45	576
31-Dec-11	6	40	642
31-Dec-11	7	41	619
31-Dec-11	8	28	560
31-Dec-11	9	28	601
31-Dec-11	10	20	388
31-Dec-11	11	18	435
31-Dec-11	12	21	456
31-Dec-11	13	17	426
31-Dec-11	14	18	398
31-Dec-11	15	23	438
31-Dec-11	16	25	560
31-Dec-11	17	25	824
31-Dec-11	18	25	1080
31-Dec-11	19	23	458
31-Dec-11	20	24	592
31-Dec-11	21	34	608
31-Dec-11	22	41	691
31-Dec-11	23	39	664
1-Jan-12	0	31	610
1-Jan-12	1	32	317
1-Jan-12	2	38	404
1-Jan-12	3	37	591
1-Jan-12	4	33	544
1-Jan-12	5	36	499
1-Jan-12	6	32	561
1-Jan-12	7	28	427
1-Jan-12	8	29	275
1-Jan-12	9	30	480
1-Jan-12	10	31	347
1-Jan-12	11	19	397
1-Jan-12	12	16	407
1-Jan-12	13	23	911
1-Jan-12	14	21	886
1-Jan-12	15	19	1055
1-Jan-12	16	20	1201
1-Jan-12	17	21	984
1-Jan-12	18	25	1061
1-Jan-12	19	30	1116
1-Jan-12	20	35	717
1-Jan-12	21	28	930
1-Jan-12	22	39	1701
1-Jan-12	23	44	2137
2-Jan-12	0	48	2285
2-Jan-12	1	57	2064
2-Jan-12	2	54	2241
2-Jan-12	3	45	1118
2-Jan-12	4	43	929
2-Jan-12	5	45	1110
2-Jan-12	6	44	1030
2-Jan-12	7	34	1147
2-Jan-12	8	32	718
2-Jan-12	9	24	745
2-Jan-12	10	17	559
2-Jan-12	11	13	333
2-Jan-12	12	14	413
2-Jan-12	13	12	304
2-Jan-12	14	14	307
2-Jan-12	15	15	357
2-Jan-12	16	19	535
2-Jan-12	17	26	490
2-Jan-12	18	31	437
2-Jan-12	19	27	393
2-Jan-12	20	32	332
2-Jan-12	21	34	359
2-Jan-12	22	38	930
2-Jan-12	23	32	1227
3-Jan-12	0	34	1179
3-Jan-12	1	32	936
3-Jan-12	2	33	984
3-Jan-12	3	35	958
3-Jan-12	4	42	1018
3-Jan-12	5	39	1234
3-Jan-12	6	39	1089
3-Jan-12	7	33	925
3-Jan-12	8	25	747
3-Jan-12	9	24	742
3-Jan-12	10	21	314
3-Jan-12	11	14	288
3-Jan-12	12	13	426
3-Jan-12	13	14	257
3-Jan-12	14	16	262
3-Jan-12	15	23	351
3-Jan-12	16	29	513
3-Jan-12	17	27	555
3-Jan-12	18	26	1078
3-Jan-12	19	26	1133
3-Jan-12	20	32	1538
3-Jan-12	21	37	1600
3-Jan-12	22	33	2097
3-Jan-12	23	36	2520
4-Jan-12	0	36	986
4-Jan-12	1	32	1313
4-Jan-12	2	33	1155
4-Jan-12	3	27	1263
4-Jan-12	4	28	855
4-Jan-12	5	32	1240
4-Jan-12	6	32	1674
4-Jan-12	7	28	1290
4-Jan-12	8	22	794
4-Jan-12	9	20	551
4-Jan-12	10	15	425
4-Jan-12	11	18	388
4-Jan-12	12	23	550
4-Jan-12	13	21	370
4-Jan-12	14	19	345
4-Jan-12	15	20	309
4-Jan-12	16	23	303
4-Jan-12	17	21	267
4-Jan-12	18	26	965
4-Jan-12	19	27	580
4-Jan-12	20	26	481
4-Jan-12	21	28	586
4-Jan-12	22	34	1241
4-Jan-12	23	29	1287
5-Jan-12	0	28	1456
5-Jan-12	1	32	1159
5-Jan-12	2	32	1310
5-Jan-12	3	30	1241
5-Jan-12	4	31	999
5-Jan-12	5	25	808
5-Jan-12	6	28	1279
5-Jan-12	7	26	751
5-Jan-12	8	22	323
5-Jan-12	9	22	311
5-Jan-12	10	17	230
5-Jan-12	11	17	292
5-Jan-12	12	13	307
5-Jan-12	13	11	326
5-Jan-12	14	17	302
5-Jan-12	15	17	362
5-Jan-12	16	21	533
5-Jan-12	17	26	342
5-Jan-12	18	27	971
5-Jan-12	19	33	800
5-Jan-12	20	35	953
5-Jan-12	21	32	985
5-Jan-12	22	32	1059
5-Jan-12	23	24	1015
6-Jan-12	0	31	866
6-Jan-12	1	32	827
6-Jan-12	2	42	845
6-Jan-12	3	39	1114
6-Jan-12	4	37	963
6-Jan-12	5	28	813
6-Jan-12	6	29	1051
6-Jan-12	7	35	453
6-Jan-12	8	29	394
6-Jan-12	9	28	554
6-Jan-12	10	16	438
6-Jan-12	11	9	280
6-Jan-12	12	12	479
6-Jan-12	13	21	718
6-Jan-12	14	25	360
6-Jan-12	15	15	195
6-Jan-12	16	17	219
6-Jan-12	17	19	297
6-Jan-12	18	24	967
6-Jan-12	19	34	670
6-Jan-12	20	36	872
6-Jan-12	21	32	568
6-Jan-12	22	37	1357
6-Jan-12	23	33	960
7-Jan-12	0	38	1143
7-Jan-12	1	43	1242
7-Jan-12	2	38	791
7-Jan-12	3	41	783
7-Jan-12	4	32	902
7-Jan-12	5	36	984
7-Jan-12	6	30	893
7-Jan-12	7	32	973
7-Jan-12	8	29	560
7-Jan-12	9	21	475
7-Jan-12	10	22	573
7-Jan-12	11	22	464
7-Jan-12	12	18	202
7-Jan-12	13	14	171
7-Jan-12	14	7	186
7-Jan-12	15	13	138
7-Jan-12	16	20	272
7-Jan-12	17	22	228
7-Jan-12	18	30	313
7-Jan-12	19	34	362
7-Jan-12	20	30	368
7-Jan-12	21	31	492
7-Jan-12	22	34	727
7-Jan-12	23	33	815
8-Jan-12	0	32	1090
8-Jan-12	1	41	1090
8-Jan-12	2	34	890
8-Jan-12	3	34	1061
8-Jan-12	4	31	1037
8-Jan-12	5	31	850
8-Jan-12	6	35	886
8-Jan-12	7	32	891
8-Jan-12	8	30	888
8-Jan-12	9	31	827
8-Jan-12	10	31	915
8-Jan-12	11	22	670
8-Jan-12	12	17	530
8-Jan-12	13	19	360
8-Jan-12	14	18	279
8-Jan-12	15	19	281
8-Jan-12	16	23	301
8-Jan-12	17	23	227
8-Jan-12	18	23	253
8-Jan-12	19	21	333
8-Jan-12	20	25	381
8-Jan-12	21	22	385
8-Jan-12	22	30	620
8-Jan-12	23	35	742
9-Jan-12	0	45	867
9-Jan-12	1	36	1071
9-Jan-12	2	38	1046
9-Jan-12	3	27	830
9-Jan-12	4	28	1553
9-Jan-12	5	28	1017
9-Jan-12	6	32	1075
9-Jan-12	7	30	1141
9-Jan-12	8	30	505
9-Jan-12	9	26	751
9-Jan-12	10	19	359
9-Jan-12	11	12	372
9-Jan-12	12	14	237
9-Jan-12	13	17	295
9-Jan-12	14	18	344
9-Jan-12	15	12	198
