date	hour	nb_streamer	nb_spec
31-Dec-11	9	108	3596
31-Dec-11	10	88	3974
31-Dec-11	11	74	1640
31-Dec-11	12	61	1577
31-Dec-11	13	64	1472
31-Dec-11	14	67	1946
31-Dec-11	15	75	2237
31-Dec-11	16	78	1923
31-Dec-11	17	85	2584
31-Dec-11	18	83	2552
31-Dec-11	19	92	2610
31-Dec-11	20	104	2538
31-Dec-11	21	106	2600
31-Dec-11	22	105	3421
31-Dec-11	23	108	3358
1-Jan-12	0	109	3328
1-Jan-12	1	107	4224
1-Jan-12	2	114	3705
1-Jan-12	3	112	4542
1-Jan-12	4	109	3815
1-Jan-12	5	104	2701
1-Jan-12	6	113	2632
1-Jan-12	7	88	1647
1-Jan-12	8	75	1723
1-Jan-12	9	80	2511
1-Jan-12	10	73	1056
1-Jan-12	11	65	1035
1-Jan-12	12	56	1059
1-Jan-12	13	52	957
1-Jan-12	14	59	1153
1-Jan-12	15	69	1096
1-Jan-12	16	76	1347
1-Jan-12	17	87	1700
1-Jan-12	18	92	1894
1-Jan-12	19	103	2382
1-Jan-12	20	109	2372
1-Jan-12	21	132	3600
1-Jan-12	22	126	3692
1-Jan-12	23	136	4865
2-Jan-12	0	135	4841
2-Jan-12	1	126	4644
2-Jan-12	2	137	5866
2-Jan-12	3	139	4571
2-Jan-12	4	141	4338
2-Jan-12	5	149	4277
2-Jan-12	6	146	4618
2-Jan-12	7	139	3830
2-Jan-12	8	117	4183
2-Jan-12	9	102	3312
2-Jan-12	10	92	3439
2-Jan-12	11	80	2588
2-Jan-12	12	63	1886
2-Jan-12	13	58	1421
2-Jan-12	14	64	1482
2-Jan-12	15	64	1615
2-Jan-12	16	73	2181
2-Jan-12	17	78	2046
2-Jan-12	18	100	2359
2-Jan-12	19	109	2640
2-Jan-12	20	129	2769
2-Jan-12	21	136	2773
2-Jan-12	22	150	7119
2-Jan-12	23	154	4402
3-Jan-12	0	138	4217
3-Jan-12	1	132	4472
3-Jan-12	2	147	5189
3-Jan-12	3	149	6239
3-Jan-12	4	159	7407
3-Jan-12	5	136	5633
3-Jan-12	6	123	5132
3-Jan-12	7	112	5002
3-Jan-12	8	100	3847
3-Jan-12	9	85	3379
3-Jan-12	10	69	2199
3-Jan-12	11	65	2233
3-Jan-12	12	59	1955
3-Jan-12	13	61	1502
3-Jan-12	14	63	1517
3-Jan-12	15	64	1526
3-Jan-12	16	69	1353
3-Jan-12	17	78	3269
3-Jan-12	18	90	2962
3-Jan-12	19	91	3373
3-Jan-12	20	110	3738
3-Jan-12	21	122	4425
3-Jan-12	22	129	4183
3-Jan-12	23	134	4477
4-Jan-12	0	140	3927
4-Jan-12	1	127	4399
4-Jan-12	2	145	5246
4-Jan-12	3	150	4794
4-Jan-12	4	142	3567
4-Jan-12	5	139	2869
4-Jan-12	6	120	2880
4-Jan-12	7	121	2197
4-Jan-12	8	104	1629
4-Jan-12	9	79	1585
4-Jan-12	10	27	653
4-Jan-12	11	22	504
4-Jan-12	12	41	825
4-Jan-12	13	46	1286
4-Jan-12	14	50	1088
4-Jan-12	15	51	1069
4-Jan-12	16	70	1592
4-Jan-12	17	86	1981
4-Jan-12	18	90	1811
4-Jan-12	19	109	2040
4-Jan-12	20	104	2250
4-Jan-12	21	131	4674
4-Jan-12	22	133	2659
4-Jan-12	23	145	3370
5-Jan-12	0	141	3042
5-Jan-12	1	143	3033
5-Jan-12	2	136	4113
5-Jan-12	3	147	3755
5-Jan-12	4	133	5301
5-Jan-12	5	126	5560
5-Jan-12	6	119	4312
5-Jan-12	7	110	4385
5-Jan-12	8	105	4216
5-Jan-12	9	98	3430
5-Jan-12	10	75	4041
5-Jan-12	11	30	2451
5-Jan-12	12	42	1222
5-Jan-12	13	45	1295
5-Jan-12	14	57	1012
5-Jan-12	15	66	935
5-Jan-12	16	63	936
5-Jan-12	17	79	1493
5-Jan-12	18	86	2381
5-Jan-12	19	98	2779
5-Jan-12	20	103	3181
5-Jan-12	21	119	2583
5-Jan-12	22	142	7099
5-Jan-12	23	147	2765
6-Jan-12	0	129	3199
6-Jan-12	1	131	5244
6-Jan-12	2	146	7013
6-Jan-12	3	142	5883
6-Jan-12	4	139	4235
6-Jan-12	5	136	3833
6-Jan-12	6	128	4928
6-Jan-12	7	102	4000
6-Jan-12	8	94	3367
6-Jan-12	9	82	2922
6-Jan-12	10	34	595
6-Jan-12	11	29	678
6-Jan-12	12	27	860
6-Jan-12	13	66	799
6-Jan-12	14	77	1061
6-Jan-12	15	69	2252
6-Jan-12	16	76	1023
6-Jan-12	17	85	1417
6-Jan-12	18	89	1350
6-Jan-12	19	99	2121
6-Jan-12	20	119	2284
6-Jan-12	21	122	2506
6-Jan-12	22	128	5898
6-Jan-12	23	119	3907
7-Jan-12	0	118	3913
7-Jan-12	1	121	5382
7-Jan-12	2	136	4812
7-Jan-12	3	122	3510
7-Jan-12	4	114	4925
7-Jan-12	5	119	3696
7-Jan-12	6	112	5223
7-Jan-12	7	110	3865
7-Jan-12	8	97	3527
7-Jan-12	9	94	3525
7-Jan-12	10	79	1757
7-Jan-12	11	74	1609
7-Jan-12	12	75	1513
7-Jan-12	13	74	1253
7-Jan-12	14	68	1491
7-Jan-12	15	70	954
7-Jan-12	16	71	1145
7-Jan-12	17	83	1467
7-Jan-12	18	90	1652
7-Jan-12	19	91	1720
7-Jan-12	20	95	1633
7-Jan-12	21	116	2143
7-Jan-12	22	133	3548
7-Jan-12	23	124	4184
8-Jan-12	0	133	3857
8-Jan-12	1	116	4593
8-Jan-12	2	118	3631
8-Jan-12	3	112	3378
8-Jan-12	4	113	3278
8-Jan-12	5	107	3031
8-Jan-12	6	115	3568
8-Jan-12	7	101	2686
8-Jan-12	8	99	2537
8-Jan-12	9	100	2627
8-Jan-12	10	98	2233
8-Jan-12	11	88	2357
8-Jan-12	12	73	880
8-Jan-12	13	70	1060
8-Jan-12	14	63	952
8-Jan-12	15	62	1074
8-Jan-12	16	69	935
8-Jan-12	17	75	1163
8-Jan-12	18	93	1181
8-Jan-12	19	102	1160
8-Jan-12	20	110	1911
8-Jan-12	21	116	2005
8-Jan-12	22	122	2098
8-Jan-12	23	126	2995
9-Jan-12	0	116	2996
9-Jan-12	1	125	3340
9-Jan-12	2	112	2967
9-Jan-12	3	124	3912
9-Jan-12	4	122	3709
9-Jan-12	5	116	4350
9-Jan-12	6	99	3439
9-Jan-12	7	102	3074
9-Jan-12	8	94	2974
9-Jan-12	9	81	3322
9-Jan-12	10	67	2963
9-Jan-12	11	35	764
9-Jan-12	12	44	1106
9-Jan-12	13	47	1009
9-Jan-12	14	47	790
9-Jan-12	15	36	561
